12589.25	106.83001038648813
11885.04	106.82996211229715
11220.19	106.82990859923521
10592.56	106.82984925268882
10000.	106.82978339561934
9440.606	106.82971028414443
8912.53	106.82962908193937
8413.95	106.8295388390608
7943.284	106.82943851858649
7498.942	106.82932694012898
7079.457	106.82920279177542
6683.455	106.8290646092741
6309.586	106.8289107337722
5956.636	106.82873933226554
5623.426	106.82854833700341
5308.843	106.82833543238014
5011.873	106.82809805858089
4731.512	106.82783329986833
4466.837	106.82753792384295
4216.965	106.8272082936565
3981.071	106.82684034927794
3758.375	106.82642954058976
3548.141	106.82597077574151
3349.663	106.82545832448382
3162.285	106.82488578906137
2985.382	106.82424598239436
2818.396	106.8235309879211
2660.725	106.82273163078385
2511.887	106.82183800315008
2371.374	106.82083876807881
2238.721	106.8197212767422
2113.489	106.81847138749043
1995.262	106.81707325654342
1883.65	106.81550916446892
1778.279	106.8137591613146
1678.808	106.81180113250912
1584.893	106.80960984174767
1496.235	106.80715762749332
1412.538	106.80441327618675
1333.521	106.8013418250477
1258.929	106.79790417248246
1188.502	106.79405577179597
1122.018	106.7897486984115
1059.254	106.78492701159371
1000.	106.77953006671167
944.0607	106.77348922627039
891.253	106.76672797744664
841.3969	106.75915698391016
794.3284	106.75068939350484
749.8942	106.74120967415061
707.9456	106.73060117438939
668.344	106.71873061369803
630.9573	106.70544894688585
595.6623	106.69059051593102
562.3413	106.67397010810832
530.8843	106.65538198320553
501.1873	106.63459718560354
473.1523	106.61136138918758
446.6847	106.58539001461504
421.6965	106.55636801991098
398.1071	106.52394944007312
375.8391	106.48775039689602
354.8134	106.44733481359043
334.9655	106.40224089471873
316.2278	106.35194562244168
298.5382	106.29587752030835
281.8383	106.23341019921045
266.0725	106.16385620260755
251.1887	106.08646494102506
237.1374	106.00042052201815
223.8727	105.90484062208729
211.3489	105.79875357557007
199.5262	105.68114499635534
188.3658	105.5509207347113
177.8279	105.40687345994633
167.8804	105.2478006600293
158.4893	105.0723924036846
149.6236	104.87930457251113
141.2538	104.66715615309778
133.3521	104.4345501651627
125.8925	104.18008572617516
118.8505	103.90240422950123
112.2021	103.60020624113078
105.9254	103.27225962955949
100.	102.91756865073596
94.40609	102.53526673416704
89.12511	102.12474491675647
84.1395	101.68569619079693
79.43282	101.2181818725153
74.98942	100.7226602827719
70.79458	100.20004970909945
66.8344	99.65176018871209
63.09573	99.07971369528272
59.56636	98.4863908412818
56.23413	97.87467251925476
53.08845	97.248078751867
50.11873	96.61044181643072
47.31512	95.96596279611495
44.66836	95.31909361314898
42.16965	94.67439614357313
39.81072	94.03643722101256
37.58374	93.40964123025435
35.48133	92.79817185540757
33.49654	92.20581921554233
31.62278	91.63589244218191
29.85389	91.09118118690522
28.18383	90.57383164080193
26.60725	90.08552758802321
25.11886	89.62732994889299
23.71374	89.19983012823748
22.38721	88.80318611113668
21.13489	88.43721994317352
19.95262	88.10146854737242
18.83649	87.79525516098525
17.78279	87.51771682601733
16.78804	87.26783168185543
15.84893	87.04440303477519
14.96235	86.84605295696788
14.12541	86.67120662501269
13.33521	86.5180326038173
12.58925	86.3845181299265
11.88502	86.26840878473803
11.22018	86.16729616241068
10.59254	86.07863983407799
10.	85.99987493284426
8.912509	85.86195263537125
7.943287	85.73475764236908
7.079464	85.60258131446218
6.309576	85.45307878783967
5.623413	85.27651714245138
5.011872	85.06455046479934
4.466839	84.80910155895913
3.981072	84.50164182973045
3.548136	84.13295736077524
3.162278	83.69321681048534
2.818383	83.17242870252949
2.511888	82.56112388103539
2.371377	82.21894925383263
2.238722	81.85132504396454
2.113489	81.45769860854111
1.995263	81.03775473529258
1.88365	80.59145023208457
1.778279	80.11905366567044
1.678806	79.62119464451364
1.584893	79.09876726930975
1.496236	78.553062319029
1.412538	77.98558874800884
1.333521	77.39807225018198
1.258927	76.79238300263009
1.188502	76.17028775304756
1.122019	75.53348433902798
1.059254	74.88324003873751
1.	74.22034022444075
0.9440617	73.54489247865412
0.891251	72.85616099962667
0.8413955	72.15263536996076
0.7943284	71.43197830835868
0.7498942	70.69128135435379
0.7079459	69.92732621367412
0.6683444	69.13694570518804
0.6309577	68.3173430831293
0.5956623	67.46634498739907
0.5623413	66.5824583971913
0.5308846	65.66488496785693
0.5011872	64.712784779493
0.4731517	63.72520106243129
0.4466837	62.70014106333989
0.4216965	61.634680570871
0.3981073	60.524281524927915
0.3758374	59.362505116375715
0.3548135	58.14150969279659
0.3349657	56.85211630168455
0.3162279	55.484431408018
0.2985383	54.02870497540377
0.2818383	52.4761599162921
0.2660725	50.81959658906046
0.2511887	49.053016788693746
0.2371376	47.16921751338848
0.2238722	45.154387658497946
0.2113489	42.98050823724971
0.1995262	40.599793546265595
0.1883649	37.95436203158507
0.1778279	35.01713683631828
0.1678806	31.859393050611004
0.1584893	28.687985944678328
0.1496236	25.783877881428864
0.1412538	23.36411878037213
0.1333521	21.4912098747523
0.1258925	20.094057854919942
0.1188502	19.04663001059069
0.1122018	18.33091556463178
0.1059253	17.816655964189998
0.1	17.38253809780133
0.09440609	17.006297087074024
0.0891251	16.67355917727748
0.0841395	16.37630544543166
0.07943282	16.11017890369042
0.07498942	15.870549729478832
0.07079458	15.648801217275588
0.0668344	15.436884715395033
0.06309573	15.229080242480755
0.05956621	15.022344592344705
0.05623413	14.815176758443569
0.05308845	14.606643767600993
0.05011873	14.39625136804057
0.04731512	14.183861430136414
0.04466836	13.969634281421552
0.04216965	13.75397677884149
0.03981072	13.53751635111958
0.03548133	13.10560985669453
0.03162277	12.682231412076497
0.02818383	12.277329002391777
0.02511886	11.901249344308468
0.02238721	11.568450503937575
0.01995262	11.300699705962376
0.01778279	11.108283510477209
0.01584893	10.987778951345444
0.01412538	10.91618230054128
0.01258925	10.873531602835856
0.01122018	10.849565535188093
0.01	10.83737466630089
