vw,alpha,betaH,Tn,f_p,Om_p,at,bt,rbt,s0t,omega_0t,K
0.0540771628781681,0.0074288798971371,1,100,2.6640124985071746e-06,2.034793320258346e-10,4.003798827689965,7.56649765816022,3.424725593475184,9.615769867040792e-07,2.8175818690392523e-11,0.007066830637844359
0.9522266893126698,0.1184857152334748,1,100,2.992549263726948e-06,3.672277538958534e-10,3.530723594042918,8.477214028687428,2.761486224493729,2.21134161280208e-06,9.815730639255668e-11,0.010338861465095916
0.9390282369689807,0.096785067522193,1,100,3.3616025078151862e-06,2.0100039217771838e-10,3.3845472083870627,9.833481388658967,2.7114684129002686,2.6892255531667192e-06,1.2331138517523884e-10,0.007863349700174958
0.2553227549806705,0.0174322015174435,1,100,3.3616025078151862e-06,1.861171013436769e-12,4.003498705198704,9.031914734836416,6.037572614080308,1.4819973979986124e-06,7.601725713055391e-13,0.0008165059818847734
0.9089984486879416,0.0439634007283079,1,100,3.3616025078151862e-06,1.5114032282672532e-11,2.4501366302220227,9.18241114937711,3.486762490279587,2.035220275702503e-06,7.197451444566265e-12,0.002124419353791324
0.1944242056350479,0.0210413721809987,1,100,2.6640124985071746e-06,1.307369154603062e-11,4.0039336398509855,9.755728083044817,5.335777500969797,1.526700700305146e-06,1.0164493067869644e-11,0.0018910133420278875
0.8300125973252775,0.0015726978558527,1,100,4.241861262618583e-06,5.493572540909023e-17,0.0221665404746218,9.51195696317847,9.16988366585947,1.3068850543064213e-06,2.3535712262939768e-17,4.663635639511326e-06
0.4116692555222928,0.0089972496171759,1,100,5.35262183124638e-06,9.310603438828937e-14,3.9944428955213658,9.076108169202026,4.831308889876505,3.124276566337202e-06,6.605170932539886e-14,0.0002581144326858534
0.5185070210108406,0.0721311384789894,1,100,6.012728742481914e-06,1.5278349753999703e-10,3.979100842184467,7.771976465193106,3.567378953897591,3.3079277608188437e-06,7.892273536849925e-11,0.014887798651796546
0.7921764780612696,0.0065753462061726,1,100,4.764984700857969e-06,1.778016269438626e-14,0.4637474128889831,8.73030019253783,7.221639518586414,1.4023639497977817e-06,5.816997237027553e-15,9.320702267115223e-05
0.3877123536359033,0.0546716600131863,1,100,4.764984700857969e-06,8.051329677990325e-11,3.998735513540933,7.542070631621068,4.999202203913169,1.8009213725985126e-06,8.377901276170038e-12,0.006706861118266895
0.531048844418706,0.0123564734623869,1,100,1.923632547431222e-05,4.7669822316794e-13,3.8992728130741625,8.448147636929482,5.97018510309167,4.841398948636906e-06,1.95633115775837e-13,0.0010674888339439505
0.4626062695408667,0.1508621991292454,1,100,4.764984700857969e-06,2.0413509892066348e-09,3.994900545507044,8.706204496351651,3.451474528616996,2.811830239249741e-06,1.146913578041059e-09,0.03834908629634058
0.9471061386855648,0.0010950706807452,1,100,3.3616025078151862e-06,8.503885251342046e-18,0.0159588805115102,9.36780950480395,7.659571656176537,1.0855860029825466e-06,2.4281440774814254e-18,1.4112504999202897e-06
0.9697548423593114,0.8176952596263802,1,100,2.371544113985212e-06,3.5064266306286896e-08,3.994109474841851,7.718958102894767,5.332267412047469,1.0341061202451355e-06,5.263170731371786e-09,0.10848048203131205
0.1961236396303655,0.804251973899566,1,100,2.6640124985071746e-06,3.1813120082373584e-06,4.003906026377913,7.70846144663216,4.417097166214991,9.9392710856515e-07,4.1713114579446105e-07,1.4289331766296636
0.0371684064882813,0.7701653465931367,1,100,2.6640124985071746e-06,0.0015738508112176,4.004141189035317,8.591254550982827,2.643393743825148,1.1880806250349374e-06,0.0007453409460738,148.10155029108628
0.5918724671841237,0.1897410100989572,1,100,2.6640124985071746e-06,3.000103638611684e-09,4.00348825235148,9.88899655022923,15.052308317351056,1.5403175272262144e-06,2.2183122665804924e-09,0.03704039217459818
0.3622699405764802,0.5886336221528408,1,100,3.3616025078151862e-06,2.0011579973790295e-07,4.002323255113256,8.181535897913795,3.115420008863015,1.639888593072968e-06,7.807621540960302e-08,0.2805139654842095
0.4090769626143778,0.6337740493053434,1,100,3.3616025078151862e-06,1.8725943652847488e-07,4.001794574472456,7.341398489669098,3.771053735360725,1.2421589975964342e-06,2.0197327056576306e-08,0.2731090324919939
0.8384602593507968,0.0668732028724022,1,100,4.241861262618583e-06,7.317634129146165e-11,3.388173664206449,7.698868786528812,2.1912129674494403,2.870538984433822e-06,3.183974601723027e-11,0.006049471443506692
0.9700943620860888,0.2042832172856022,1,100,2.992549263726948e-06,1.6952935579658644e-09,3.811086439177304,9.836152043587202,2.005318316284118,2.690210206480859e-06,1.4485069306804195e-09,0.022477889454371014
0.5910324041882202,0.0139625604779711,1,100,2.6640124985071746e-06,3.528223365624297e-13,4.002576880276411,8.62709698019337,79.6079739561378,8.884458245915454e-07,3.4169399168224085e-14,0.0012148916138621521
0.8103405943562804,0.0064698405753041,1,100,4.241861262618583e-06,1.5549750737076754e-14,0.3340524077104287,8.967133081068654,7.956283788490609,1.3678439945863223e-06,5.7667536640248585e-15,8.263012267094972e-05
0.6012977618354254,0.726849753214178,1,100,2.371544113985212e-06,1.367516898326779e-07,4.004052547618159,8.509270912062924,5.370154170612298,1.0190783208337365e-06,2.5335907597101413e-08,0.19444813210784764
0.1604652769496971,0.0108027149029015,1,100,2.6640124985071746e-06,2.8095766017545077e-12,4.004036983484652,9.04163114677991,4.280552137473596,1.3350143045715276e-06,1.4629564140697422e-12,0.0007618696829057669
0.9444275102200692,0.0118496389816896,1,100,3.3616025078151862e-06,1.025798679752181e-13,0.4073293675932099,9.063214218007811,5.221113812558345,1.208996745238844e-06,4.9635601123021975e-14,0.00015985175308873254
0.5954076126538232,0.0443098875460934,1,100,2.6640124985071746e-06,2.2106139416074497e-11,4.003034408254274,8.870664459373403,46.91382892570865,9.184056282454688e-07,2.762862277424038e-12,0.005930520894076502
0.1545627867991237,0.0017137178795462,1,100,2.6640124985071746e-06,2.418801383566572e-15,4.003997459631967,8.288518012670604,5.530719501381623,9.206364783989302e-07,2.9510449641574715e-16,2.1750266215587274e-05
0.8567297736316061,0.0023735440816167,1,100,3.776168886348003e-06,2.5302546122234004e-16,0.0438232051675342,9.368327588406023,5.196529316027616,1.3127322844612208e-06,1.6953608448808926e-16,9.228434882914353e-06
0.3099030138065475,0.0047007731777535,1,100,4.241861262618583e-06,7.268344558211106e-15,4.002486232962988,7.925172831031183,4.185600711078701,1.6270113851324172e-06,2.194434740544075e-15,5.495269816517485e-05
0.1908132399906446,0.0044283287069762,1,100,2.6640124985071746e-06,3.2775168677254504e-14,4.003938450281302,8.714727870416963,8.046169491941233,9.874293413873946e-07,4.562343497796215e-15,8.641474615745967e-05
0.7187486741080928,0.0192186504113912,1,100,7.587203149709705e-06,1.360188140216603e-12,2.6058410895089548,8.592863502492458,7.649624135265231,2.7099451289135868e-06,2.8884640306442484e-13,0.001208646927832683
0.6367327433679754,0.0011722179311278,1,100,2.1608626711482352e-05,6.500982093034141e-17,0.181267337034928,8.88108195379986,23.46201876382137,1.863647813354764e-06,1.7543604631299662e-17,1.2348811625763048e-05
0.224962061061114,0.0642741378943572,1,100,2.992549263726948e-06,4.4085265059336757e-10,4.003769051162663,7.941431328230659,5.03267983986866,1.1313048062967867e-06,8.622014301946426e-11,0.013032770629728622
0.9005213214156728,0.0630569732472952,1,100,3.3616025078151862e-06,5.3547222496463164e-11,3.040052037532117,8.312163031501667,2.705960453817653,2.2895481031046797e-06,2.0889591827156807e-11,0.004124389962270292
0.4111230695125349,0.0866954108532437,1,100,4.764984700857969e-06,3.92865608815824e-10,3.997239142606629,9.306684811697778,7.544835272893892,2.296094691612485e-06,1.515802007412883e-10,0.015583891854336772
0.5889957866783788,0.6367243853669031,1,100,2.6640124985071746e-06,1.0245700672414204e-07,4.003808214097154,10.335367148181238,6.87690616657892,1.5070021921852478e-06,1.0002631769746163e-07,0.16651081219305147
0.9766108026432144,0.0014432465440715,1,100,2.992549263726948e-06,2.3294149289890682e-17,0.0148463406239649,9.330786471510494,4.929694112146404,1.0824110661657316e-06,9.432944707249857e-18,2.2521679661647223e-06
0.2817591967396537,0.0203943431963109,1,100,3.776168886348003e-06,2.610910578357045e-12,4.003127396932797,9.834140383946083,6.7090364587160245,1.956700273932337e-06,2.095374109983436e-12,0.0010626254900251103
0.4577248142033817,0.0152575606850488,1,100,6.012728742481926e-06,7.51857451751205e-13,3.981616505836637,8.488509680611674,3.649083954947669,3.7564089236183967e-06,5.923708287489043e-13,0.0008663300057072767
0.3469117880438953,0.0409731799509886,1,100,4.241861262618583e-06,2.915238499352439e-11,4.00122562242942,7.986057091366502,3.39371556318127,2.048838067706927e-06,1.2705701541043523e-11,0.00398423330755367
0.9006362036267788,0.0019432298050558,1,100,3.3616025078151862e-06,9.77429236142556e-17,0.0216799014201907,9.294648304418164,6.8398726953175935,1.2557340540063296e-06,4.5451690770664825e-17,5.052386397984983e-06
0.5202558711309937,0.0378965090844317,1,100,1.2080973024866112e-05,1.9352295156012076e-11,3.9619434028878473,9.252578793598056,5.355984542332203,4.47936918141066e-06,1.5907665505891296e-11,0.005856293625572134
0.8772488137610036,0.0371986924079221,1,100,3.776168886348003e-06,9.097085254779162e-12,2.3124104271607067,9.866383766090998,3.5650781145810715,2.244158131901554e-06,7.908712803673191e-12,0.0017703925579089425
0.5037601216440584,0.0012303938667591,1,100,1.5244458965562202e-05,5.966887543758597e-17,3.912979807435515,8.213208338730826,5.626515798895313,4.758908892955633e-06,2.054050864588989e-17,1.0944340520351585e-05
0.7516180677496304,0.002508828368058,1,100,6.012728742481926e-06,4.89048659865801e-16,0.0789478309996276,9.081952978782011,7.621526587777226,1.530436906234692e-06,2.52658799104353e-16,1.7798088396244922e-05
0.9651650143506963,0.2141271725238209,1,100,2.992549263726948e-06,1.923734319182869e-09,3.832811087499192,9.060472512676869,2.1855441190514107,2.4871949789894936e-06,1.0171706372760315e-09,0.024217617417071437
0.6122540735802926,0.0183778696943579,1,100,2.6640124985071746e-06,7.373596194458765e-13,4.002357138642913,9.347122221255791,87.22081020301547,1.4122039757200705e-06,3.3689829300949946e-13,0.0014916242759077556
0.3608555754601495,0.0018845489247407,1,100,4.764984700857969e-06,1.8637658004843207e-16,4.000142000063126,9.06268988297298,5.958359113039489,2.349070046512496e-06,7.065966604026323e-17,9.684662592048803e-06
0.0778949641265439,0.923195924946038,1,100,2.6640124985071746e-06,0.0001673392059814,4.004142050798621,8.2539548681087,2.182152651288022,1.3445883135416611e-06,0.0001101084710826,22.410234038284436
0.5082274895713335,0.2021345461422432,1,100,4.241861262618583e-06,3.88684158880061e-09,3.994358838480731,9.695273967724988,6.409778449784672,2.857702575501029e-06,3.418025394350118e-09,0.06066648052737327
0.4372978892241468,0.521833101959718,1,100,3.776168886348003e-06,9.19145402632683e-08,4.000959056164754,7.32979999661501,3.646952516694733,1.391875143030612e-06,1.2718317126035591e-08,0.20521667673250474
0.1389612969105684,0.017107644775166,1,100,2.6640124985071746e-06,3.6623438898466384e-11,4.004079485035727,7.409410108494057,3.8039210396658847,9.355599877112666e-07,4.727331370997227e-12,0.0029458587116805734
0.7948258214733503,0.7429506444467473,1,100,1.879408153025177e-06,5.246995299273752e-08,4.006802536672383,10.687195495432723,16.36450739280779,1.1426591811868825e-06,4.690485019807103e-08,0.09732011970925245
0.7480435749541743,0.0992540698151582,1,100,3.3616025078151862e-06,1.2967579831457457e-10,3.9896722199237526,10.031502203898777,83.68395919267995,2.126851853286424e-06,8.373902111073676e-11,0.011996363234180596
0.9811158374840248,0.0197702245610439,1,100,2.992549263726948e-06,6.538955600629011e-13,0.7835495348577908,8.269511293889689,3.1714215505843795,1.2199328008963946e-06,2.587892422068448e-13,0.0003822154472295132
0.4963210209870263,0.0031902356761717,1,100,1.357084734059135e-05,2.254877207569352e-15,3.9375682852040654,9.539528835897256,5.456991801602899,5.781293000561071e-06,2.229373077933509e-15,6.261276681024166e-05
0.1265816660825505,0.0125725386269337,1,100,2.6640124985071746e-06,1.8999865799704508e-11,4.004091436585045,7.79525783740552,3.4316286405045404,1.0087225954160824e-06,3.8501039875862455e-12,0.001936179367228841
0.2058932080612194,0.0027178829078847,1,100,2.6640124985071746e-06,3.1691897353956762e-15,4.003868278619125,9.217189321547414,6.088109628250938,1.336434839040413e-06,1.849363151472316e-15,2.9345690910519166e-05
0.3736122206180776,0.0014217989946822,1,100,4.764984700857969e-06,6.166736832864736e-17,3.999128649496028,9.37012503760906,9.400458963195884,2.274797917038557e-06,1.9144049538238213e-17,5.761076459797791e-06
0.1155125617869813,0.6991766640914528,1,100,2.6640124985071746e-06,1.9053310860470552e-05,4.00411275542185,6.178330273826467,2.2182340518162658,1.0595637186683942e-06,4.385397042069494e-06,4.6154544445558825
0.9919813428253472,0.112103065689458,1,100,2.992549263726948e-06,2.8966637209327877e-10,3.38612924052952,10.674815256887818,2.103492877488039,2.881013065594294e-06,2.6551730072967116e-10,0.008431259283389845
0.6570131722826679,0.0216094459785022,1,100,3.776168886348003e-06,8.6231480270533e-13,3.9941538531446055,9.20114683534296,56.644287363961446,2.1738499515498623e-06,5.255419409590149e-13,0.0018897549615671542
0.750964115162829,0.331535681563847,1,100,2.1111843460680256e-06,5.761128111981899e-09,4.005222565358609,10.247796130533152,47.35622259140223,1.1306905977271095e-06,3.05109118317525e-09,0.041069064135154786
0.7585593296648142,0.676612053852441,1,100,2.1111843460680256e-06,5.040876442951373e-08,4.006404246457698,10.523097825137626,13.294622081156287,1.2002808364872255e-06,4.1760837624561646e-08,0.09979247706418198
0.7719679090753154,0.0017702080068818,1,100,5.35262183124638e-06,1.1159177876439704e-16,0.0558669003022416,9.36061969816429,14.084538133730073,1.312389009031558e-06,4.846821304636736e-17,7.882455859220531e-06
0.9925638102478834,0.1050806373911976,1,100,2.992549263726948e-06,2.360908004677017e-10,3.32067872478162,9.786661772614185,2.2227559235234544,2.451078469557396e-06,1.3577846820502392e-10,0.007568595436259667
0.1121843110745085,0.1354011875558469,1,100,2.664012498507169e-06,1.8266315778394994e-07,4.004120102846907,6.978658092754023,4.420175048038316,7.988929754975162e-07,8.821206884527831e-09,0.2879188836706432
0.7743186485561504,0.2216832728486981,1,100,2.371544113985212e-06,1.295121581396e-09,4.0020680229099765,10.268554666797272,96.36204906701902,1.353576651753652e-06,1.1968383224776915e-09,0.023006367668156127
0.2009114196463389,0.0755088376476545,1,100,2.6640124985071746e-06,1.3552608344685204e-09,4.003905232177392,7.889565420303237,4.650336276266365,1.0565416607696678e-06,2.3362808450482223e-10,0.021777779435237267
0.8894290971092979,0.9920910806418526,1,100,1.879408153025177e-06,6.21154161604542e-08,4.006574621514713,10.666780796047597,34.08008482765476,1.0912204755824945e-06,5.9400493192914345e-08,0.10277979121151912
0.9084091910328994,0.1368461865720623,1,100,3.3616025078151862e-06,5.961910911641606e-10,3.721736634556145,8.71654097881574,2.082490831861393,3.02282184540311e-06,3.9573210023210185e-10,0.014584487025718355
0.6944733958108552,0.3293730951888103,1,100,2.1111843460680256e-06,8.607728036561768e-09,4.00511122974284,9.9739937841116,22.024785287332158,1.1539708264060557e-06,5.420581940394564e-09,0.04911163727399484
0.6117121834197498,0.1955767593314171,1,100,2.371544113985212e-06,2.8888590587680996e-09,4.003815268471852,9.937794947936728,17.010066295738653,1.328077687857507e-06,2.3467553505006846e-09,0.036028569519268396
0.4437522573699384,0.01846546974051,1,100,5.35262183124638e-06,1.5077306321075097e-12,3.9874385935105,9.401983829647598,5.338420455335898,3.601362716814644e-06,1.0885542043591667e-12,0.0011684833660487407
0.5436821430291308,0.5814249997508247,1,100,3.3616025078151862e-06,6.479318896503452e-08,4.000144381753383,9.234888932341567,6.327934760188646,1.8371870871713304e-06,3.0420593069395475e-08,0.1908723812157679
0.9682739666698464,0.043929085223989,1,100,2.992549263726948e-06,1.2960410454770098e-11,2.094202500211054,7.70441791023173,1.58205825421644,2.084207115681398e-06,1.2139681939935904e-11,0.001791148469524897
0.1737154807120873,0.0019048677364613,1,100,2.6640124985071746e-06,1.923564617550824e-15,4.00397194081958,8.934924036253992,3.955537674883401,1.3321408328913614e-06,1.0692585644050782e-15,2.047722587545816e-05
0.1172771697088073,0.0090370759471853,1,100,2.6640124985071746e-06,8.130709670935434e-12,4.004086396889324,6.715805315832975,3.842283165854307,7.899332555778336e-07,4.276082466741933e-13,0.0012259402590529
0.0973788113444084,0.0019927836997211,1,100,2.6640124985071746e-06,5.6381500583959047e-14,4.003907458447512,6.434875846850955,4.614330602678208,6.761405054226878e-07,1.2267686526312734e-15,9.587911115655004e-05
0.9671074539222356,0.0485710475364812,1,100,2.992549263726948e-06,1.8572197273208898e-11,2.2855613336512937,8.24292823117871,2.6238807984806805,1.7656738959787808e-06,6.454523566559904e-12,0.002151791782687953
0.6869450910254116,0.4816447499277215,1,100,2.1111843460680256e-06,2.881898751558912e-08,4.0052800751635695,9.509440192978976,10.630060699470564,9.84338742867296e-07,8.980916684411806e-09,0.08439565990024248
0.7229075328915364,0.0022145233000165,1,100,6.754242700207695e-06,3.466524150702872e-16,0.137761856796228,8.863079308578712,12.74721050002991,1.429148962836015e-06,7.631910533660032e-17,1.6940599789766838e-05
0.2785226686867534,0.5881889449826698,1,100,2.992549263726948e-06,3.714744068085857e-07,4.003329684235635,8.65315351982944,4.046274121711285,1.371133279570762e-06,1.4939198591481161e-07,0.42906921796698705
0.8922410222891531,0.1744695702638303,1,100,3.3616025078151794e-06,1.1625244923057496e-09,3.8466336704258337,10.231191763152236,4.414085976023681,2.951801741867343e-06,9.377071829123327e-10,0.022259024663643136
0.6445166665135575,0.0011835992808068,1,100,1.923632547431222e-05,5.955755565709501e-17,0.2591920084823567,9.055210417020213,33.31621815040489,1.7349732650712836e-06,1.879002151696007e-17,1.1324630940141908e-05
0.4524964192363256,0.0011176049823039,1,100,6.012728742481926e-06,2.846272207407355e-17,3.9804803231372095,9.355000115904058,5.002080653462321,4.022472555822698e-06,2.1680215124287424e-17,5.442918369127231e-06
0.0059641069295315,0.0723645665053558,1,100,7.587203149709705e-06,1.6826383852084796e-05,4.000504505090706,9.392891537564225,2.6589814252603285,3.902433842467252e-06,1.097268868690126e-05,2.0349785197222654
0.1681923626198096,0.0020034865550034,1,100,2.6640124985071746e-06,2.8086065074160557e-15,4.003984109073944,7.972697779079621,4.00878901736318,1.1075212060125258e-06,6.287934249676759e-16,2.4400457304028077e-05
0.7026210961753802,0.080723434456161,1,100,2.664012498507169e-06,6.663080229858217e-11,4.000643177916999,9.878866293454331,63.0311094719298,1.7664307283070952e-06,4.85588367734225e-11,0.008031509415739553
0.2701578847636647,0.2035508995729118,1,100,3.3616025078151862e-06,1.3929722036255434e-08,4.003345606833706,8.163896919844646,4.356777637446417,1.4241618775928864e-06,4.438892709938816e-09,0.07980385297695805
0.8440241801990778,0.0222151298618435,1,100,4.241861262618583e-06,1.5290469776590925e-12,1.5974717957572029,7.895313077139072,3.351439604356613,1.676372622845528e-06,3.805269089697874e-13,0.0007821575251776971
0.0627512824085935,0.0863986282313691,1,100,2.6640124985071746e-06,5.507424549390686e-07,4.004129133016185,5.375406305073642,3.389510361925637,6.793045657809515e-07,1.2670898758282169e-08,0.6499133263197664
0.1266673983167984,0.0032360867537401,1,100,2.6640124985071746e-06,9.362655146241713e-14,4.00404030067978,7.832016036731098,3.933983781978552,1.006731907668632e-06,1.523488745039633e-14,0.00012752828605435348
0.6239905467297553,0.0073020319365814,1,100,3.062967005985624e-05,2.3738275933897e-14,3.994421184349529,9.134294848700684,131.72641993956577,2.1172439739237928e-06,1.0122576144781656e-14,0.00040943288888809106
0.1368283477450301,0.4309972601305108,1,100,2.6640124985071746e-06,2.548041453062584e-06,4.004084729184377,8.947316820099672,2.5421279293620254,1.4306758158280884e-06,2.228142681054748e-06,1.3660851904521534
0.6492710197836673,0.0018620909202764,1,100,1.71244671257634e-05,3.34305255877513e-16,0.3083571328403689,8.851555229825053,35.00628115896252,1.6134688446293454e-06,6.412870247414429e-17,2.6484595502261054e-05
0.470139003931322,0.0057754590321255,1,100,6.754242700207695e-06,1.9103293388551185e-14,3.971037917370612,9.293125000457977,4.732259416085038,4.376487436039151e-06,1.686706769267351e-14,0.00015477043497422538
0.3070892253769168,0.0048674533357519,1,100,4.241861262618583e-06,8.412330868484689e-15,4.002564069380337,8.853753663057356,5.728894298178256,1.6918404739896242e-06,3.743625698923119e-15,5.852704373764305e-05
0.0757885173837692,0.1257945345030005,1,100,2.6640124985071746e-06,8.09600961440037e-07,4.004136378006431,6.6252037994598005,3.93707729352924,7.615340233260771e-07,3.4706463717349766e-08,0.7712561364659769
0.5651127943242827,0.0481877038757954,1,100,1.923632547431222e-05,4.0618910539286806e-11,3.960372070853468,9.036598336837809,6.62521535332362,4.129751026289231e-06,3.3460652283726176e-11,0.01061349174364831
0.8256626791789966,0.9145539176162968,1,100,1.879408153025177e-06,7.849406988265554e-08,4.007278852830615,8.87802741560565,4.983275749164681,8.325679222695518e-07,2.0018358715948457e-08,0.11211123090453647
0.2970930505668249,0.0013963414159839,1,100,3.776168886348003e-06,6.172408475832561e-17,4.0027971192918,8.934604301125706,8.74203770675932,1.473697634338116e-06,1.4213063289681605e-17,5.006440272021867e-06
0.3169535247801945,0.0839458204357339,1,100,3.776168886348003e-06,4.3720746589588816e-10,4.0024136033226245,9.104046604461548,4.715246475423822,1.8575546284144157e-06,2.8105731201842954e-10,0.014662378077714328
0.1587965899456488,0.0118719688258679,1,100,2.6640124985071746e-06,4.2914082580663996e-12,4.004041137628102,9.213227454555843,6.92672615132384,1.0632462853433638e-06,1.234776452481603e-12,0.0009452156588888377
0.8151420420045604,0.0306679353750868,1,100,4.241861262618583e-06,5.388258074241653e-12,2.42253315303792,8.953564481375633,4.544424136463227,2.317705443296779e-06,1.761463843069922e-12,0.001636881482411752
0.2754163935557414,0.0039104827893784,1,100,3.776168886348003e-06,4.244240900724821e-15,4.0032212328308265,8.183526678315209,5.240331919284935,1.3811102054522534e-06,9.038876235187312e-16,4.0105390735573715e-05
0.4867014368348114,0.005966977343631,1,100,9.573964517681384e-06,2.3154251394739016e-14,3.9561111295808526,8.50439608787906,3.985265080791535,4.711848383952261e-06,1.4038840710721732e-14,0.00018896469385199196
